created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities
2022-01-19T20:09:49.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/9xWTv2RHXy",en,0,0,1,0,1483894484949561347,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/9xWTv2RHXy', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483894484949561347/photo/1', 'display_url': 'pic.twitter.com/9xWTv2RHXy'}, {'start': 180, 'end': 203, 'url': 'https://t.co/9xWTv2RHXy', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483894484949561347/photo/1', 'display_url': 'pic.twitter.com/9xWTv2RHXy'}, {'start': 180, 'end': 203, 'url': 'https://t.co/9xWTv2RHXy', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483894484949561347/photo/1', 'display_url': 'pic.twitter.com/9xWTv2RHXy'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T20:08:46.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/EhF2yWNGu0",en,0,0,1,0,1483894219848634373,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/EhF2yWNGu0', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483894219848634373/photo/1', 'display_url': 'pic.twitter.com/EhF2yWNGu0'}, {'start': 180, 'end': 203, 'url': 'https://t.co/EhF2yWNGu0', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483894219848634373/photo/1', 'display_url': 'pic.twitter.com/EhF2yWNGu0'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T20:07:21.000Z,None,The best friendship BLACKPINK #BLACKPINK https://t.co/rt3R7snzTJ,en,0,0,0,0,1483893863697858570,936407951530541058,1483893863697858570,nan,nan,"{'urls': [{'start': 41, 'end': 64, 'url': 'https://t.co/rt3R7snzTJ', 'expanded_url': 'https://twitter.com/bpinkconcerts/status/1483893771897032706/photo/1', 'display_url': 'pic.twitter.com/rt3R7snzTJ'}, {'start': 41, 'end': 64, 'url': 'https://t.co/rt3R7snzTJ', 'expanded_url': 'https://twitter.com/bpinkconcerts/status/1483893771897032706/photo/1', 'display_url': 'pic.twitter.com/rt3R7snzTJ'}], 'hashtags': [{'start': 30, 'end': 40, 'tag': 'BLACKPINK'}], 'annotations': [{'start': 20, 'end': 28, 'probability': 0.7628, 'type': 'Organization', 'normalized_text': 'BLACKPINK'}]}"
2022-01-19T20:07:05.000Z,None,"Omg BLACKPINK pre-debut, they are so cute

WE WANT BLACKPINK COMEBACK
#BLINKSDEMANDCOMEBACKNOW #BLACKPINK #BLACKPINKCOMEBACKNOW #STOPDELAYINGBLACKPINK https://t.co/8kpWZ0Fktn",en,0,0,3,0,1483893798942003215,1445825001941188615,1483893798942003215,nan,nan,"{'urls': [{'start': 151, 'end': 174, 'url': 'https://t.co/8kpWZ0Fktn', 'expanded_url': 'https://twitter.com/ygent_official/status/747958060665081856', 'display_url': 'twitter.com/ygent_official…'}], 'hashtags': [{'start': 70, 'end': 94, 'tag': 'BLINKSDEMANDCOMEBACKNOW'}, {'start': 95, 'end': 105, 'tag': 'BLACKPINK'}, {'start': 106, 'end': 127, 'tag': 'BLACKPINKCOMEBACKNOW'}, {'start': 128, 'end': 150, 'tag': 'STOPDELAYINGBLACKPINK'}], 'annotations': [{'start': 4, 'end': 12, 'probability': 0.809, 'type': 'Organization', 'normalized_text': 'BLACKPINK'}, {'start': 51, 'end': 59, 'probability': 0.7753, 'type': 'Organization', 'normalized_text': 'BLACKPINK'}]}"
2022-01-19T20:06:59.000Z,None,The best friendship @BLACKPINK #BLACKPINK https://t.co/MxZOus6eUV,en,1103,2,6019,35,1483893771897032706,1431332190147784704,1483893771897032706,nan,nan,"{'urls': [{'start': 42, 'end': 65, 'url': 'https://t.co/MxZOus6eUV', 'expanded_url': 'https://twitter.com/bpinkconcerts/status/1483893771897032706/photo/1', 'display_url': 'pic.twitter.com/MxZOus6eUV'}, {'start': 42, 'end': 65, 'url': 'https://t.co/MxZOus6eUV', 'expanded_url': 'https://twitter.com/bpinkconcerts/status/1483893771897032706/photo/1', 'display_url': 'pic.twitter.com/MxZOus6eUV'}], 'mentions': [{'start': 20, 'end': 30, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 31, 'end': 41, 'tag': 'BLACKPINK'}]}"
2022-01-19T20:06:52.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/qFtH79v4mt",en,0,0,1,0,1483893742201294848,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/qFtH79v4mt', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483893742201294848/photo/1', 'display_url': 'pic.twitter.com/qFtH79v4mt'}, {'start': 180, 'end': 203, 'url': 'https://t.co/qFtH79v4mt', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483893742201294848/photo/1', 'display_url': 'pic.twitter.com/qFtH79v4mt'}, {'start': 180, 'end': 203, 'url': 'https://t.co/qFtH79v4mt', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483893742201294848/photo/1', 'display_url': 'pic.twitter.com/qFtH79v4mt'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T20:06:45.000Z,None,everyone agrees that blackpinks beauty is unbeatable #blackpink #blink #rosé #lisa #jennie #jisoo https://t.co/cDV3K499nu,en,1,0,2,0,1483893715823480832,1453128537351856131,1483893715823480832,nan,nan,"{'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/cDV3K499nu', 'expanded_url': 'https://twitter.com/spiijderman/status/1483893715823480832/photo/1', 'display_url': 'pic.twitter.com/cDV3K499nu'}, {'start': 98, 'end': 121, 'url': 'https://t.co/cDV3K499nu', 'expanded_url': 'https://twitter.com/spiijderman/status/1483893715823480832/photo/1', 'display_url': 'pic.twitter.com/cDV3K499nu'}, {'start': 98, 'end': 121, 'url': 'https://t.co/cDV3K499nu', 'expanded_url': 'https://twitter.com/spiijderman/status/1483893715823480832/photo/1', 'display_url': 'pic.twitter.com/cDV3K499nu'}, {'start': 98, 'end': 121, 'url': 'https://t.co/cDV3K499nu', 'expanded_url': 'https://twitter.com/spiijderman/status/1483893715823480832/photo/1', 'display_url': 'pic.twitter.com/cDV3K499nu'}], 'hashtags': [{'start': 53, 'end': 63, 'tag': 'blackpink'}, {'start': 64, 'end': 70, 'tag': 'blink'}, {'start': 71, 'end': 76, 'tag': 'rosé'}, {'start': 77, 'end': 82, 'tag': 'lisa'}, {'start': 83, 'end': 90, 'tag': 'jennie'}, {'start': 91, 'end': 97, 'tag': 'jisoo'}]}"
2022-01-19T20:05:59.000Z,None,"jisoo t adoro

I voted for [BLACKPINK] JISOO !! Total Vote Count:793 https://t.co/T7jBuzHxjs #JISOO #BLACKPINK #KPOPJUICE",en,0,0,0,0,1483893523065626627,1434250230376144904,1483893523065626627,nan,nan,"{'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/T7jBuzHxjs', 'expanded_url': 'https://kpopjuice.com/en/member/jisoo', 'display_url': 'kpopjuice.com/en/member/jisoo'}], 'hashtags': [{'start': 93, 'end': 99, 'tag': 'JISOO'}, {'start': 100, 'end': 110, 'tag': 'BLACKPINK'}, {'start': 111, 'end': 121, 'tag': 'KPOPJUICE'}], 'annotations': [{'start': 39, 'end': 43, 'probability': 0.6633, 'type': 'Person', 'normalized_text': 'JISOO'}]}"
2022-01-19T20:03:14.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/gtF1lTQ88L",en,0,0,1,0,1483892829122220033,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/gtF1lTQ88L', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483892829122220033/photo/1', 'display_url': 'pic.twitter.com/gtF1lTQ88L'}, {'start': 180, 'end': 203, 'url': 'https://t.co/gtF1lTQ88L', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483892829122220033/photo/1', 'display_url': 'pic.twitter.com/gtF1lTQ88L'}, {'start': 180, 'end': 203, 'url': 'https://t.co/gtF1lTQ88L', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483892829122220033/photo/1', 'display_url': 'pic.twitter.com/gtF1lTQ88L'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T20:01:01.000Z,None,"Hi @ygent_official just wanted to say that on behalf of the Blink community, WE HATE YOU

WE NEED A BLACKPINK COMEBACK, JISOO LISA JENNIE AND ROSÉ NEED TO SAVE US FROM THIS DROUGHT
😭😭😭😭😭😭

#BLACKPINK #블랙핑크 https://t.co/sdjsLfoY7X",en,0,0,0,0,1483892270009135105,1343221793910362113,1483892270009135105,nan,nan,"{'urls': [{'start': 206, 'end': 229, 'url': 'https://t.co/sdjsLfoY7X', 'expanded_url': 'https://twitter.com/Alize50629126/status/1483892270009135105/photo/1', 'display_url': 'pic.twitter.com/sdjsLfoY7X'}], 'mentions': [{'start': 3, 'end': 18, 'username': 'ygent_official', 'id': '408177579'}], 'hashtags': [{'start': 189, 'end': 199, 'tag': 'BLACKPINK'}, {'start': 200, 'end': 205, 'tag': '블랙핑크'}], 'annotations': [{'start': 100, 'end': 108, 'probability': 0.6113, 'type': 'Organization', 'normalized_text': 'BLACKPINK'}, {'start': 120, 'end': 136, 'probability': 0.3839, 'type': 'Person', 'normalized_text': 'JISOO LISA JENNIE'}]}"
2022-01-19T20:00:50.000Z,None,50% OFF! Brita Stainless Steel https://t.co/Q0ZoQwj041 #amazonfinds #justinbieber #selenagomez #kanyewest #tiktokmademebuyit #kimkardashian #birthdaygift #blackpink #happybirthday #bts  2022-01-19T20:00:50.3030464Z,en,0,0,0,0,1483892225213935628,1430864783851491329,1483892225213935628,nan,nan,"{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/Q0ZoQwj041', 'expanded_url': 'https://amzn.to/3qblHAB', 'display_url': 'amzn.to/3qblHAB'}], 'hashtags': [{'start': 55, 'end': 67, 'tag': 'amazonfinds'}, {'start': 68, 'end': 81, 'tag': 'justinbieber'}, {'start': 82, 'end': 94, 'tag': 'selenagomez'}, {'start': 95, 'end': 105, 'tag': 'kanyewest'}, {'start': 106, 'end': 124, 'tag': 'tiktokmademebuyit'}, {'start': 125, 'end': 139, 'tag': 'kimkardashian'}, {'start': 140, 'end': 153, 'tag': 'birthdaygift'}, {'start': 154, 'end': 164, 'tag': 'blackpink'}, {'start': 165, 'end': 179, 'tag': 'happybirthday'}, {'start': 180, 'end': 184, 'tag': 'bts'}]}"
2022-01-19T19:58:37.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/eM7F5Kkk53",en,0,0,0,0,1483891665534287872,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/eM7F5Kkk53', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483891665534287872/photo/1', 'display_url': 'pic.twitter.com/eM7F5Kkk53'}, {'start': 180, 'end': 203, 'url': 'https://t.co/eM7F5Kkk53', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483891665534287872/photo/1', 'display_url': 'pic.twitter.com/eM7F5Kkk53'}, {'start': 180, 'end': 203, 'url': 'https://t.co/eM7F5Kkk53', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483891665534287872/photo/1', 'display_url': 'pic.twitter.com/eM7F5Kkk53'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T19:54:02.000Z,None,A successful BLINK indeed! I’m jealous 🔥 #blink #BLACKPINK https://t.co/0WJ2sKW8yy,en,0,0,0,0,1483890511736111104,1122382337524649985,1483890511736111104,nan,nan,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/0WJ2sKW8yy', 'expanded_url': 'https://twitter.com/forjunghaein/status/1483788018737565698', 'display_url': 'twitter.com/forjunghaein/s…'}], 'hashtags': [{'start': 41, 'end': 47, 'tag': 'blink'}, {'start': 48, 'end': 58, 'tag': 'BLACKPINK'}]}"
2022-01-19T19:53:41.000Z,None,"#LALISA Photobook Special Edition unboxing in less than 1 hour.

#LISA #BLACKPINK @BLACKPINK https://t.co/e5Obfh4YBJ",en,0,1,0,0,1483890426419503116,1432034305228873728,1483890426419503116,nan,nan,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/e5Obfh4YBJ', 'expanded_url': 'https://twitter.com/_Ohifonly/status/1483890426419503116/photo/1', 'display_url': 'pic.twitter.com/e5Obfh4YBJ'}], 'mentions': [{'start': 82, 'end': 92, 'username': 'BLACKPINK', 'id': '1273850774380883975'}], 'hashtags': [{'start': 0, 'end': 7, 'tag': 'LALISA'}, {'start': 65, 'end': 70, 'tag': 'LISA'}, {'start': 71, 'end': 81, 'tag': 'BLACKPINK'}]}"
2022-01-19T19:50:23.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/Zf4aaUy14L",en,0,0,1,0,1483889597134290953,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/Zf4aaUy14L', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483889597134290953/photo/1', 'display_url': 'pic.twitter.com/Zf4aaUy14L'}, {'start': 180, 'end': 203, 'url': 'https://t.co/Zf4aaUy14L', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483889597134290953/photo/1', 'display_url': 'pic.twitter.com/Zf4aaUy14L'}, {'start': 180, 'end': 203, 'url': 'https://t.co/Zf4aaUy14L', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483889597134290953/photo/1', 'display_url': 'pic.twitter.com/Zf4aaUy14L'}, {'start': 180, 'end': 203, 'url': 'https://t.co/Zf4aaUy14L', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483889597134290953/photo/1', 'display_url': 'pic.twitter.com/Zf4aaUy14L'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T19:49:48.000Z,None,I'm rooting for JISOO !! https://t.co/82d2D7L0BA #JISOO #ジス #BLACKPINK via @KPOP_JUICE_EN,en,1,0,1,0,1483889450346500096,1472886220938100739,1483889450346500096,nan,nan,"{'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/82d2D7L0BA', 'expanded_url': 'https://kpopjuice.com/en/member/jisoo', 'display_url': 'kpopjuice.com/en/member/jisoo'}], 'mentions': [{'start': 75, 'end': 89, 'username': 'KPOP_JUICE_EN', 'id': '1351392946147344384'}], 'hashtags': [{'start': 49, 'end': 55, 'tag': 'JISOO'}, {'start': 56, 'end': 59, 'tag': 'ジス'}, {'start': 60, 'end': 70, 'tag': 'BLACKPINK'}], 'annotations': [{'start': 16, 'end': 20, 'probability': 0.8981, 'type': 'Person', 'normalized_text': 'JISOO'}]}"
2022-01-19T19:48:19.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/hrfTK4AZpz",en,0,0,1,0,1483889073370677248,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/hrfTK4AZpz', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483889073370677248/photo/1', 'display_url': 'pic.twitter.com/hrfTK4AZpz'}, {'start': 180, 'end': 203, 'url': 'https://t.co/hrfTK4AZpz', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483889073370677248/photo/1', 'display_url': 'pic.twitter.com/hrfTK4AZpz'}, {'start': 180, 'end': 203, 'url': 'https://t.co/hrfTK4AZpz', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483889073370677248/photo/1', 'display_url': 'pic.twitter.com/hrfTK4AZpz'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T19:47:55.000Z,None,"RT personablink: [scan] LISA -LALISA- PHOTOBOOK [SPECIAL EDITION] (12)

#LISA   #BLACKPINK
 #BLACKPINKSCAN #블랙핑크
#리사   BLACKPINK #LALISA… park",en,0,0,0,0,1483888976532488209,116523772,1483888976532488209,nan,nan,"{'hashtags': [{'start': 72, 'end': 77, 'tag': 'LISA'}, {'start': 80, 'end': 90, 'tag': 'BLACKPINK'}, {'start': 92, 'end': 106, 'tag': 'BLACKPINKSCAN'}, {'start': 107, 'end': 112, 'tag': '블랙핑크'}, {'start': 113, 'end': 116, 'tag': '리사'}, {'start': 129, 'end': 136, 'tag': 'LALISA'}], 'annotations': [{'start': 24, 'end': 27, 'probability': 0.6397, 'type': 'Person', 'normalized_text': 'LISA'}]}"
2022-01-19T19:44:25.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/fIVNMY740U",en,0,0,2,0,1483888092880719881,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/fIVNMY740U', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483888092880719881/photo/1', 'display_url': 'pic.twitter.com/fIVNMY740U'}, {'start': 180, 'end': 203, 'url': 'https://t.co/fIVNMY740U', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483888092880719881/photo/1', 'display_url': 'pic.twitter.com/fIVNMY740U'}, {'start': 180, 'end': 203, 'url': 'https://t.co/fIVNMY740U', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483888092880719881/photo/1', 'display_url': 'pic.twitter.com/fIVNMY740U'}, {'start': 180, 'end': 203, 'url': 'https://t.co/fIVNMY740U', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483888092880719881/photo/1', 'display_url': 'pic.twitter.com/fIVNMY740U'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T19:43:19.000Z,None,"#BLACKPINK #Lisa
LALISA - special edition -
album photobook SCAN 

—
[©VeraHsu1010] 
-
-
#LALISA #album #SCAN
#리사 #LISA #LalisaManoban #라리사마노반 #ลลิสามโนบาล
#ลลิสา #BLΛƆKPIИK #블랙핑크 https://t.co/8o4zUz64jS",en,0,0,3,0,1483887818099380227,1206980426390220802,1462563845856116739,1206980426390220802,nan,"{'urls': [{'start': 180, 'end': 203, 'url': 'https://t.co/8o4zUz64jS', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483887818099380227/photo/1', 'display_url': 'pic.twitter.com/8o4zUz64jS'}, {'start': 180, 'end': 203, 'url': 'https://t.co/8o4zUz64jS', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483887818099380227/photo/1', 'display_url': 'pic.twitter.com/8o4zUz64jS'}, {'start': 180, 'end': 203, 'url': 'https://t.co/8o4zUz64jS', 'expanded_url': 'https://twitter.com/aquariusscan/status/1483887818099380227/photo/1', 'display_url': 'pic.twitter.com/8o4zUz64jS'}], 'hashtags': [{'start': 0, 'end': 10, 'tag': 'BLACKPINK'}, {'start': 11, 'end': 16, 'tag': 'Lisa'}, {'start': 89, 'end': 96, 'tag': 'LALISA'}, {'start': 97, 'end': 103, 'tag': 'album'}, {'start': 104, 'end': 109, 'tag': 'SCAN'}, {'start': 110, 'end': 113, 'tag': '리사'}, {'start': 114, 'end': 119, 'tag': 'LISA'}, {'start': 120, 'end': 134, 'tag': 'LalisaManoban'}, {'start': 135, 'end': 142, 'tag': '라리사마노반'}, {'start': 143, 'end': 155, 'tag': 'ลลิสามโนบาล'}, {'start': 156, 'end': 162, 'tag': 'ลลิสา'}, {'start': 163, 'end': 173, 'tag': 'BLΛƆKPIИK'}, {'start': 174, 'end': 179, 'tag': '블랙핑크'}]}"
2022-01-19T19:42:13.000Z,None,"You know, YG only put those 'positions' there so the fans could have something to talk about. It's not important. People change,styles change,BP adapted. And they are obviously comfortable with it, so why do blinks still talk crap about 'positions'?
#BLACKPINK #LISA #JISOO #ROSE",en,2,1,5,0,1483887539874373633,1365275798320672771,1483887539874373633,nan,nan,"{'hashtags': [{'start': 250, 'end': 260, 'tag': 'BLACKPINK'}, {'start': 261, 'end': 266, 'tag': 'LISA'}, {'start': 267, 'end': 273, 'tag': 'JISOO'}, {'start': 274, 'end': 279, 'tag': 'ROSE'}]}"
